,id,from,to,date,upcoming,season,marketValue,fee
1,645686,12124,2455,"Aug 18, 2023",False,23/24,€450k,loan transfer
2,645686,2455,12124,"May 31, 2023",False,22/23,€450k,End of loan
3,645686,12124,2455,"Jan 31, 2023",False,22/23,€300k,loan transfer
4,645686,6933,12124,"Jul 1, 2021",False,21/22,€200k,
5,645686,51654,6933,"Sep 1, 2020",False,20/21,,?
6,645686,32798,51654,"Jul 1, 2019",False,19/20,,
0,447661,281,405,"Jul 25, 2019",False,19/20,€2.50m,€16.80m
1,447661,12321,281,"Jun 30, 2019",False,18/19,€2.50m,End of loan
2,447661,281,12321,"Aug 1, 2017",False,17/18,,loan transfer
3,447661,978,281,"Jul 15, 2017",False,17/18,,€12.00m
4,447661,15036,978,"Jul 16, 2016",False,16/17,,
0,193116,903,405,"Aug 8, 2018",False,18/19,€1.75m,€3.10m
1,193116,465,903,"Jul 31, 2015",False,15/16,€450k,€1.16m
2,193116,10517,465,"Nov 1, 2012",False,12/13,,
3,193116,31036,10517,"Jul 1, 2011",False,11/12,,
0,174094,417,405,"Jun 30, 2024",True,23/24,€7.00m,End of loan
1,174094,405,417,"Jul 24, 2023",False,23/24,€6.00m,loan transfer
2,174094,667,405,"Jun 30, 2023",False,22/23,€6.00m,End of loan
3,174094,405,667,"Jan 23, 2023",False,22/23,€6.00m,loan transfer
4,174094,244,405,"Jan 26, 2021",False,20/21,€20.00m,€15.80m
5,174094,969,244,"Jan 17, 2017",False,16/17,€10.00m,€12.00m
6,174094,1164,969,"Jul 1, 2013",False,13/14,€500k,€700k
7,174094,9802,1164,"Jul 1, 2012",False,12/13,,
8,174094,9803,9802,"Jul 1, 2011",False,11/12,,
0,696589,1039,405,"May 31, 2023",False,22/23,€4.00m,End of loan
1,696589,405,1039,"Sep 1, 2022",False,22/23,€2.50m,loan transfer
2,696589,12124,405,"Jan 1, 2022",False,21/22,,
3,696589,29990,12124,"Jul 29, 2021",False,21/22,,?
4,696589,6951,29990,"Jul 1, 2021",False,21/22,,
5,696589,52928,6951,"Jul 1, 2019",False,19/20,,
0,503749,12124,405,"Jul 1, 2020",False,20/21,,
1,503749,2454,12124,"May 31, 2020",False,19/20,,End of loan
2,503749,12124,2454,"Jan 31, 2020",False,19/20,,loan transfer
3,503749,6933,12124,"Jan 1, 2019",False,18/19,,
4,503749,53183,6933,"Jul 1, 2017",False,17/18,,
0,80444,26091,405,"Jun 30, 2024",True,23/24,€9.00m,End of loan
1,80444,405,26091,"Sep 8, 2023",False,23/24,€10.00m,loan transfer
2,80444,131,405,"Jul 1, 2022",False,22/23,€20.00m,€20.00m
3,80444,405,131,"Jun 30, 2022",False,21/22,€20.00m,End of loan
4,80444,131,405,"Jan 7, 2022",False,21/22,€18.00m,loan transfer
5,80444,27,131,"Aug 31, 2020",False,19/20,€56.00m,End of loan
6,80444,131,27,"Aug 19, 2019",False,19/20,€90.00m,"Loan fee:<br /><i class=""normaler-text"">€8.50m</i>"
7,80444,31,131,"Jan 8, 2018",False,17/18,€90.00m,€135.00m
8,80444,46,31,"Jan 30, 2013",False,12/13,€9.00m,€13.00m
9,80444,714,46,"Jun 30, 2012",False,11/12,€7.00m,End of loan
10,80444,46,714,"Jan 30, 2012",False,11/12,€8.00m,loan transfer
11,80444,978,46,"Jun 30, 2010",False,09/10,€2.50m,End of loan
12,80444,46,978,"Jul 24, 2008",False,08/09,€1.00m,loan transfer
13,80444,15036,46,"Jul 23, 2008",False,08/09,,€3.80m
0,818237,12405,12124,"Jun 30, 2024",True,23/24,€200k,End of loan
1,818237,12124,12405,"Feb 1, 2024",False,23/24,€200k,loan transfer
2,818237,6933,12124,"Jan 1, 2022",False,21/22,,
3,818237,53183,6933,"Jul 1, 2020",False,20/21,,
0,387626,15,405,"Aug 4, 2021",False,21/22,€35.00m,€32.00m
1,387626,1184,15,"Jan 31, 2017",False,16/17,€12.50m,€16.70m
2,387626,16181,1184,"Aug 12, 2015",False,15/16,,€1.40m
3,387626,20167,16181,"Jul 1, 2013",False,13/14,,free transfer
4,387626,56374,20167,"Jul 1, 2011",False,11/12,,free transfer
0,242284,703,603,"Feb 1, 2024",False,23/24,€1.50m,?
1,242284,1031,703,"Jun 30, 2023",False,22/23,€1.50m,End of loan
2,242284,703,1031,"Jul 2, 2022",False,22/23,€800k,loan transfer
3,242284,2282,703,"Jul 13, 2021",False,21/22,€1.20m,free transfer
4,242284,687,2282,"Jan 3, 2017",False,16/17,€600k,€1.00m
5,242284,32994,687,"Jun 13, 2013",False,12/13,,free transfer
0,368629,1519,1031,"May 31, 2024",True,23/24,€400k,End of loan
1,368629,1031,1519,"Jul 10, 2023",False,23/24,€400k,loan transfer
2,368629,349,1031,"Jan 30, 2023",False,22/23,€400k,?
3,368629,3647,349,"Oct 22, 2017",False,17/18,,End of loan
4,368629,349,3647,"Sep 22, 2017",False,17/18,,loan transfer
5,368629,14465,349,"Jul 1, 2017",False,17/18,,
0,220491,515,1020,"Jan 12, 2024",False,23/24,€350k,
1,220491,1031,515,"Sep 1, 2023",False,23/24,€350k,
2,220491,1020,1031,"May 31, 2023",False,22/23,€400k,End of loan
3,220491,1031,1020,"Jan 20, 2023",False,22/23,€300k,loan transfer
4,220491,903,1031,"Jul 1, 2022",False,22/23,€450k,€115k
5,220491,11,903,"Jan 8, 2021",False,20/21,€250k,free transfer
6,220491,2262,11,"May 31, 2019",False,18/19,€500k,End of loan
7,220491,11,2262,"Jul 30, 2018",False,18/19,€500k,loan transfer
8,220491,1031,11,"Apr 5, 2017",False,16/17,€500k,End of loan
9,220491,11,1031,"Jan 31, 2017",False,16/17,€500k,loan transfer
10,220491,9249,11,"Jul 1, 2015",False,15/16,,
11,220491,3688,9249,"Feb 8, 2015",False,14/15,,End of loan
12,220491,9249,3688,"Jan 8, 2015",False,14/15,,loan transfer
13,220491,14651,9249,"Oct 24, 2013",False,13/14,,€140k
14,220491,53301,14651,"Jul 1, 2011",False,11/12,,
0,284718,1031,358,"Jul 1, 2023",False,23/24,€350k,free transfer
1,284718,349,1031,"May 31, 2023",False,22/23,€400k,End of loan
2,284718,1031,349,"Jan 30, 2023",False,22/23,€250k,loan transfer
3,284718,4117,1031,"May 31, 2021",False,20/21,€150k,End of loan
4,284718,1031,4117,"Jan 31, 2021",False,20/21,€150k,loan transfer
5,284718,4117,1031,"Dec 1, 2020",False,20/21,€150k,End of loan
6,284718,1031,4117,"Sep 11, 2020",False,20/21,€150k,loan transfer
7,284718,4117,1031,"Jan 30, 2020",False,19/20,€150k,End of loan
8,284718,1031,4117,"Nov 30, 2019",False,19/20,€150k,loan transfer
9,284718,22563,1031,"Sep 30, 2019",False,19/20,,End of loan
10,284718,1031,22563,"Sep 3, 2019",False,19/20,,loan transfer
11,284718,9153,1031,"Feb 19, 2018",False,17/18,,End of loan
12,284718,1031,9153,"Jan 19, 2018",False,17/18,,loan transfer
13,284718,24219,1031,"Jul 25, 2017",False,17/18,,free transfer
14,284718,36546,24219,"Jan 22, 2016",False,15/16,,?
15,284718,6893,36546,"Jul 1, 2015",False,15/16,,
0,91340,3884,1031,"Jul 3, 2017",False,17/18,€100k,free transfer
1,91340,11438,3884,"Jul 4, 2014",False,14/15,,free transfer
2,91340,25745,11438,"Oct 29, 2013",False,13/14,,free transfer
3,91340,11,25745,"Jul 1, 2013",False,13/14,,free transfer
4,91340,9249,11,"Jul 1, 2012",False,12/13,,
5,91340,3696,9249,"Dec 5, 2011",False,11/12,€50k,End of loan
6,91340,9249,3696,"Jul 26, 2011",False,11/12,€50k,loan transfer
7,91340,180,9249,"May 31, 2011",False,10/11,€50k,End of loan
8,91340,9249,180,"Feb 21, 2011",False,10/11,€50k,loan transfer
9,91340,5679,9249,"Jul 1, 2009",False,09/10,,
0,207742,358,1031,"Sep 1, 2020",False,20/21,€800k,?
1,207742,2455,358,"Jul 1, 2019",False,19/20,€250k,free transfer
2,207742,14651,2455,"Jul 1, 2012",False,12/13,,
3,207742,55579,14651,"Jul 1, 2011",False,11/12,,free transfer
0,264220,3008,1031,"Jul 1, 2021",False,21/22,€1.50m,free transfer
1,264220,379,3008,"Jul 10, 2018",False,18/19,€1.00m,€1.70m
2,264220,355,379,"May 31, 2018",False,17/18,€1.00m,End of loan
3,264220,379,355,"Jan 31, 2018",False,17/18,€1.00m,loan transfer
4,264220,355,379,"Jan 1, 2018",False,17/18,€1.00m,End of loan
5,264220,379,355,"Aug 1, 2017",False,17/18,€1.00m,loan transfer
6,264220,1071,379,"May 31, 2017",False,16/17,€1.00m,End of loan
7,264220,379,1071,"Aug 30, 2016",False,16/17,€1.00m,loan transfer
8,264220,1027,379,"May 31, 2016",False,15/16,€1.00m,End of loan
9,264220,379,1027,"Aug 20, 2015",False,15/16,€750k,loan transfer
10,264220,9955,379,"Oct 1, 2014",False,15/16,,
11,264220,52975,9955,"Jul 1, 2013",False,13/14,,
0,127794,1031,22,"Jul 7, 2023",False,23/24,€600k,free transfer
1,127794,2262,1031,"Jul 1, 2018",False,18/19,€100k,free transfer
2,127794,3537,2262,"Jul 11, 2016",False,16/17,€75k,free transfer
3,127794,1020,3537,"Jul 1, 2014",False,14/15,€50k,?
4,127794,3008,1020,"Jul 1, 2013",False,13/14,€50k,free transfer
5,127794,3717,3008,"May 31, 2013",False,12/13,€50k,End of loan
6,127794,3008,3717,"Aug 7, 2012",False,12/13,€50k,loan transfer
7,127794,3717,3008,"Mar 1, 2012",False,11/12,€50k,End of loan
8,127794,3008,3717,"Jan 1, 2012",False,11/12,€50k,loan transfer
9,127794,14482,3008,"Jul 1, 2011",False,11/12,,
0,364409,1088,1031,"May 31, 2021",False,20/21,€100k,End of loan
1,364409,1031,1088,"Jan 21, 2021",False,20/21,€100k,loan transfer
2,364409,972,1031,"Jan 9, 2021",False,20/21,€100k,End of loan
3,364409,1031,972,"Dec 1, 2020",False,20/21,,loan transfer
4,364409,515,1031,"Nov 18, 2020",False,20/21,,
5,364409,36123,515,"Aug 1, 2020",False,20/21,,
6,364409,972,36123,"Dec 31, 2019",False,19/20,,End of loan
7,364409,36123,972,"Dec 7, 2019",False,19/20,,loan transfer
8,364409,2455,36123,"Apr 3, 2019",False,18/19,,End of loan
9,364409,36123,2455,"Jan 29, 2019",False,18/19,,loan transfer
10,364409,3717,36123,"Dec 13, 2018",False,18/19,,End of loan
11,364409,36123,3717,"Oct 5, 2018",False,18/19,,loan transfer
12,364409,11994,36123,"Jul 1, 2016",False,16/17,,
13,364409,53035,11994,"Jul 1, 2014",False,14/15,,
0,278166,164,1031,"Jul 1, 2021",False,21/22,€1.00m,free transfer
1,278166,11177,164,"Jan 19, 2018",False,17/18,€500k,€300k
2,278166,337,11177,"Jul 1, 2015",False,15/16,€75k,free transfer
3,278166,2814,337,"May 31, 2015",False,14/15,€75k,End of loan
4,278166,337,2814,"Mar 20, 2015",False,14/15,€75k,loan transfer
5,278166,352,337,"Jan 3, 2015",False,14/15,€75k,End of loan
6,278166,337,352,"Sep 26, 2014",False,14/15,,loan transfer
7,278166,3820,337,"Aug 18, 2014",False,14/15,,End of loan
8,278166,337,3820,"Jul 9, 2014",False,14/15,,loan transfer
9,278166,3933,337,"Dec 13, 2013",False,13/14,,End of loan
10,278166,337,3933,"Jul 9, 2013",False,13/14,,loan transfer
11,278166,22679,337,"Jul 1, 2012",False,12/13,,free transfer
0,207037,379,1031,"Jul 1, 2015",False,15/16,€250k,free transfer
1,207037,1020,379,"Dec 20, 2013",False,13/14,€250k,End of loan
2,207037,379,1020,"Nov 20, 2013",False,13/14,€250k,loan transfer
3,207037,1060,379,"Jan 3, 2013",False,12/13,€250k,End of loan
4,207037,379,1060,"Nov 22, 2012",False,12/13,€250k,loan transfer
5,207037,9955,379,"Dec 16, 2011",False,11/12,,
0,481438,92433,17980,"Jul 1, 2023",False,23/24,,free transfer
1,481438,17980,92433,"May 31, 2023",False,22/23,,End of loan
2,481438,92433,17980,"Jan 13, 2023",False,22/23,,loan transfer
3,481438,4295,92433,"Sep 16, 2021",False,21/22,,free transfer
4,481438,6945,4295,"Sep 7, 2020",False,20/21,,free transfer
5,481438,35348,6945,"Oct 3, 2019",False,19/20,,free transfer
6,481438,22693,35348,"Feb 1, 2019",False,18/19,,free transfer
7,481438,6933,22693,"Sep 24, 2018",False,18/19,,free transfer
0,1088818,14619,92433,"Jul 1, 2023",False,23/24,,
0,531957,337,399,"May 31, 2024",True,23/24,€3.00m,End of loan
1,531957,399,337,"Sep 1, 2023",False,23/24,€3.50m,loan transfer
2,531957,1031,399,"May 31, 2023",False,22/23,€3.00m,End of loan
3,531957,399,1031,"Jan 26, 2023",False,22/23,€3.00m,loan transfer
4,531957,603,399,"May 31, 2022",False,21/22,€3.00m,End of loan
5,531957,399,603,"Jan 12, 2022",False,21/22,€1.00m,loan transfer
6,531957,20116,399,"Jul 1, 2021",False,21/22,,
7,531957,9262,20116,"Aug 13, 2020",False,20/21,,€440k
8,531957,6942,9262,"Jul 1, 2019",False,19/20,,
9,531957,32580,6942,"Jul 1, 2018",False,18/19,,
0,324223,1031,180,"Jan 26, 2023",False,22/23,€3.00m,€850k
1,324223,405,1031,"Sep 1, 2020",False,20/21,€1.20m,?
2,324223,1031,405,"Jul 23, 2020",False,19/20,€1.20m,End of loan
3,324223,405,1031,"Aug 8, 2019",False,19/20,€1.00m,loan transfer
4,324223,677,405,"May 31, 2019",False,18/19,€1.00m,End of loan
5,324223,405,677,"Jan 31, 2019",False,18/19,€1.00m,loan transfer
6,324223,349,405,"Jan 25, 2017",False,16/17,€250k,€3.50m
7,324223,14465,349,"Jul 1, 2014",False,14/15,,
0,324882,405,1031,"Jul 20, 2023",False,23/24,€4.00m,€2.90m
1,324882,1031,405,"May 31, 2023",False,22/23,€4.00m,End of loan
2,324882,405,1031,"Jan 31, 2023",False,22/23,€5.00m,loan transfer
3,324882,2282,405,"Aug 1, 2019",False,19/20,€6.50m,€12.00m
4,324882,499,2282,"Jul 1, 2017",False,17/18,€3.00m,€3.00m
5,324882,1159,499,"Aug 13, 2014",False,14/15,,free transfer
6,324882,10840,1159,"Jan 1, 2014",False,13/14,,
7,324882,22889,10840,"Jul 1, 2012",False,12/13,,?
0,244338,9267,1031,"Jan 28, 2014",False,13/14,,?
1,244338,1031,9267,"Jan 5, 2014",False,13/14,,End of loan
2,244338,9267,1031,"Nov 28, 2013",False,13/14,,loan transfer
3,244338,9955,9267,"Jul 1, 2012",False,12/13,,
4,244338,3867,9955,"Dec 6, 2011",False,11/12,,€30k
0,337640,8123,2113,"Dec 13, 2023",False,23/24,€200k,
1,337640,515,8123,"Oct 24, 2023",False,23/24,€200k,
2,337640,1031,515,"Sep 1, 2023",False,23/24,€250k,
3,337640,3371,1031,"May 31, 2023",False,22/23,€250k,End of loan
4,337640,1031,3371,"Jan 31, 2023",False,22/23,€300k,loan transfer
5,337640,1071,1031,"May 31, 2022",False,21/22,€600k,End of loan
6,337640,1031,1071,"Jan 31, 2022",False,21/22,€600k,loan transfer
7,337640,2796,1031,"Dec 2, 2019",False,19/20,€150k,End of loan
8,337640,1031,2796,"Oct 25, 2019",False,19/20,€150k,loan transfer
9,337640,39336,1031,"Jul 1, 2016",False,16/17,€50k,?
10,337640,1031,39336,"May 31, 2016",False,15/16,€50k,End of loan
11,337640,39336,1031,"Mar 17, 2016",False,15/16,€50k,loan transfer
12,337640,2793,39336,"Jan 2, 2016",False,15/16,€50k,End of loan
13,337640,39336,2793,"Aug 28, 2015",False,15/16,,loan transfer
14,337640,9606,39336,"Jul 1, 2013",False,13/14,,
0,530953,92433,3696,"Jul 31, 2023",False,23/24,,free transfer
1,530953,6169,92433,"May 31, 2023",False,22/23,,End of loan
2,530953,92433,6169,"Mar 24, 2023",False,22/23,,loan transfer
3,530953,4279,92433,"Mar 17, 2023",False,22/23,,End of loan
4,530953,92433,4279,"Feb 17, 2023",False,22/23,€100k,loan transfer
5,530953,515,92433,"Sep 21, 2021",False,21/22,€100k,
6,530953,36123,515,"Jul 1, 2021",False,21/22,€100k,
7,530953,11994,36123,"Jul 1, 2019",False,19/20,,
0,802233,92433,7123,"Aug 4, 2023",False,23/24,,free transfer
1,802233,4077,92433,"Feb 22, 2022",False,21/22,,End of loan
2,802233,92433,4077,"Jan 22, 2022",False,21/22,,loan transfer
3,802233,14619,92433,"Jul 1, 2021",False,21/22,,
0,965940,14619,92433,"Jul 1, 2023",False,23/24,,
0,347619,1028,1031,"May 31, 2024",True,23/24,€2.20m,End of loan
1,347619,1031,1028,"Sep 1, 2023",False,23/24,€3.00m,loan transfer
2,347619,987,1031,"Jul 1, 2021",False,21/22,€1.30m,?
3,347619,2987,987,"Jul 1, 2018",False,18/19,€250k,
4,347619,31035,2987,"Jul 1, 2015",False,15/16,,
0,184129,3688,1031,"Aug 5, 2020",False,20/21,€100k,free transfer
1,184129,3054,3688,"Aug 2, 2016",False,16/17,€100k,free transfer
2,184129,349,3054,"Jul 17, 2014",False,14/15,€50k,free transfer
3,184129,4282,349,"May 9, 2014",False,13/14,€50k,End of loan
4,184129,349,4282,"Feb 8, 2014",False,13/14,€50k,loan transfer
5,184129,2964,349,"Sep 20, 2013",False,13/14,€50k,End of loan
6,184129,349,2964,"Aug 1, 2013",False,13/14,€50k,loan transfer
7,184129,1219,349,"Mar 25, 2013",False,12/13,€50k,End of loan
8,184129,349,1219,"Feb 22, 2013",False,12/13,€50k,loan transfer
9,184129,14465,349,"Jan 1, 2011",False,10/11,,
0,125685,986,1031,"Aug 25, 2017",False,17/18,€150k,?
1,125685,349,986,"Jul 1, 2015",False,15/16,€150k,?
2,125685,986,349,"Jul 29, 2014",False,14/15,,?
3,125685,19581,986,"Jul 1, 2009",False,09/10,,
0,44794,1031,123,"Aug 17, 2023",False,23/24,€300k,
1,44794,698,1031,"Jul 1, 2021",False,21/22,€1.00m,free transfer
2,44794,405,698,"Jan 29, 2021",False,20/21,€1.20m,free transfer
3,44794,703,405,"Jan 20, 2017",False,16/17,€2.00m,€3.40m
4,44794,11,703,"Aug 28, 2012",False,12/13,€1.50m,€1.25m
5,44794,379,11,"May 20, 2012",False,11/12,€1.25m,End of loan
6,44794,11,379,"Aug 31, 2011",False,11/12,€750k,loan transfer
7,44794,1123,11,"May 31, 2011",False,10/11,€600k,End of loan
8,44794,11,1123,"Nov 27, 2010",False,10/11,€600k,loan transfer
9,44794,1010,11,"May 30, 2010",False,09/10,€600k,End of loan
10,44794,11,1010,"Aug 21, 2009",False,09/10,€100k,loan transfer
11,44794,2964,11,"May 25, 2009",False,08/09,€50k,End of loan
12,44794,11,2964,"Feb 2, 2009",False,08/09,€50k,loan transfer
13,44794,5679,11,"Jul 1, 2008",False,08/09,€50k,
0,505548,358,1031,"May 31, 2024",True,23/24,€250k,End of loan
1,505548,1031,358,"Sep 1, 2023",False,23/24,€250k,loan transfer
2,505548,22,1031,"Jul 1, 2022",False,22/23,€400k,?
3,505548,39337,22,"Jul 1, 2021",False,21/22,€150k,
4,505548,9267,39337,"Oct 15, 2020",False,20/21,,free transfer
5,505548,9955,9267,"Jul 1, 2019",False,19/20,,
6,505548,52975,9955,"Jul 1, 2017",False,17/18,,
0,496661,3054,1031,"Jan 8, 2024",False,23/24,€200k,End of loan
1,496661,1031,3054,"Jul 12, 2023",False,23/24,€250k,loan transfer
2,496661,2963,1031,"Jan 1, 2023",False,22/23,€300k,End of loan
3,496661,1031,2963,"Sep 1, 2022",False,22/23,€300k,loan transfer
4,496661,515,1031,"Sep 24, 2021",False,21/22,,
5,496661,9254,515,"Jul 1, 2021",False,21/22,,
6,496661,6928,9254,"Jul 1, 2019",False,19/20,,
7,496661,51433,6928,"Jul 1, 2017",False,17/18,,
8,496661,62931,51433,"Jul 1, 2013",False,13/14,,?
0,907219,37003,92433,"Jan 31, 2023",False,22/23,,free transfer
1,907219,6928,37003,"Jul 1, 2022",False,22/23,,free transfer
2,907219,51433,6928,"Jul 1, 2021",False,21/22,,
0,1088817,2796,92433,"May 31, 2024",True,23/24,€100k,End of loan
1,1088817,92433,2796,"Jan 16, 2024",False,23/24,€100k,loan transfer
2,1088817,75,92433,"Jul 1, 2022",False,22/23,,free transfer
0,608175,512,1031,"Jul 1, 2022",False,22/23,€600k,?
1,608175,603,512,"May 31, 2022",False,21/22,€600k,End of loan
2,608175,512,603,"Jan 29, 2022",False,21/22,€700k,loan transfer
3,608175,358,512,"Jan 22, 2021",False,20/21,,?
4,608175,8981,358,"Nov 7, 2019",False,19/20,,End of loan
5,608175,358,8981,"Sep 7, 2019",False,19/20,,loan transfer
6,608175,9260,358,"Jul 1, 2019",False,19/20,,
7,608175,3454,9260,"Nov 17, 2018",False,18/19,,End of loan
8,608175,9260,3454,"Oct 19, 2018",False,18/19,,loan transfer
9,608175,6932,9260,"Jul 1, 2018",False,18/19,,
0,66923,515,2804,"Jan 31, 2024",False,23/24,€500k,
1,66923,1031,515,"Aug 24, 2023",False,23/24,€600k,
2,66923,350,1031,"Jul 4, 2022",False,22/23,€1.00m,free transfer
3,66923,1028,350,"May 31, 2022",False,21/22,€1.00m,End of loan
4,66923,350,1028,"Jan 31, 2022",False,21/22,€1.20m,loan transfer
5,66923,703,350,"May 31, 2021",False,20/21,€2.20m,End of loan
6,66923,350,703,"Aug 28, 2020",False,20/21,€2.80m,loan transfer
7,66923,1039,350,"Jul 3, 2019",False,19/20,€3.50m,€5.60m
8,66923,698,1039,"Jan 30, 2017",False,16/17,€400k,€350k
9,66923,3684,698,"Jul 1, 2014",False,14/15,€150k,?
10,66923,9249,3684,"Jan 10, 2012",False,11/12,,?
11,66923,3684,9249,"Jan 8, 2012",False,11/12,,End of loan
12,66923,9249,3684,"Nov 17, 2011",False,11/12,,loan transfer
13,66923,972,9249,"Dec 31, 2010",False,10/11,€250k,End of loan
14,66923,9249,972,"Jul 2, 2010",False,10/11,,loan transfer
15,66923,5679,9249,"Jul 1, 2010",False,10/11,,
16,66923,14646,5679,"Jan 26, 2008",False,07/08,,€300k
0,305274,1194,1031,"Jan 10, 2024",False,23/24,€500k,End of loan
1,305274,1031,1194,"Jul 28, 2023",False,23/24,€500k,loan transfer
2,305274,2805,1031,"Jul 1, 2021",False,21/22,€600k,?
3,305274,1028,2805,"Jul 30, 2019",False,19/20,€500k,?
4,305274,2805,1028,"Jan 1, 2019",False,18/19,€500k,End of loan
5,305274,1028,2805,"Aug 30, 2018",False,18/19,€500k,loan transfer
6,305274,2805,1028,"May 31, 2015",False,14/15,,End of loan
7,305274,1028,2805,"Nov 27, 2014",False,14/15,,loan transfer
8,305274,14620,1028,"Jul 1, 2014",False,14/15,,
0,499604,3696,1031,"May 31, 2024",True,23/24,€175k,End of loan
1,499604,1031,3696,"Jan 27, 2024",False,23/24,€175k,loan transfer
2,499604,3052,1031,"Jan 9, 2024",False,23/24,€175k,End of loan
3,499604,1031,3052,"Sep 1, 2023",False,23/24,€200k,loan transfer
4,499604,1027,1031,"May 31, 2023",False,22/23,€200k,End of loan
5,499604,1031,1027,"Sep 1, 2022",False,22/23,€250k,loan transfer
6,499604,1027,1031,"May 31, 2022",False,21/22,€300k,End of loan
7,499604,1031,1027,"Jan 4, 2022",False,21/22,€300k,loan transfer
8,499604,972,1031,"Nov 5, 2021",False,21/22,€300k,End of loan
9,499604,1031,972,"Oct 8, 2021",False,21/22,€300k,loan transfer
10,499604,515,1031,"Nov 3, 2020",False,20/21,€400k,
11,499604,51663,515,"Jan 10, 2020",False,19/20,€450k,
12,499604,64328,51663,"Nov 30, 2019",False,19/20,€450k,End of loan
13,499604,51663,64328,"Mar 8, 2019",False,18/19,,loan transfer
14,499604,37993,51663,"Jan 15, 2019",False,18/19,,?
15,499604,10732,37993,"Jul 1, 2017",False,17/18,,
16,499604,51466,10732,"Jul 1, 2015",False,15/16,,
0,588412,1031,355,"Jul 24, 2023",False,23/24,€350k,€300k
1,588412,11177,1031,"May 31, 2023",False,22/23,€300k,End of loan
2,588412,1031,11177,"Aug 16, 2022",False,22/23,€250k,loan transfer
3,588412,3697,1031,"Jul 1, 2021",False,21/22,,?
4,588412,63107,3697,"Jul 1, 2018",False,18/19,,free transfer
5,588412,31506,63107,"Jul 1, 2016",False,16/17,,free transfer
0,504855,349,1031,"May 31, 2024",True,23/24,€300k,End of loan
1,504855,1031,349,"Aug 24, 2023",False,23/24,€200k,loan transfer
2,504855,1034,1031,"May 31, 2023",False,22/23,€175k,End of loan
3,504855,1031,1034,"Aug 3, 2022",False,22/23,,loan transfer
4,504855,1034,1031,"Aug 2, 2022",False,22/23,,?
5,504855,2964,1034,"Jul 1, 2021",False,21/22,,free transfer
6,504855,3054,2964,"Jul 8, 2019",False,19/20,,free transfer
7,504855,13556,3054,"May 31, 2019",False,18/19,,End of loan
8,504855,3054,13556,"Dec 21, 2018",False,18/19,,loan transfer
9,504855,3694,3054,"Oct 27, 2018",False,18/19,,End of loan
10,504855,3054,3694,"Sep 26, 2018",False,18/19,,loan transfer
11,504855,10373,3054,"Sep 25, 2018",False,18/19,,End of loan
12,504855,3054,10373,"Aug 3, 2018",False,18/19,,loan transfer
13,504855,3694,3054,"May 31, 2018",False,17/18,,End of loan
14,504855,3054,3694,"Feb 12, 2018",False,17/18,,loan transfer
15,504855,11179,3054,"Dec 30, 2017",False,17/18,,End of loan
16,504855,3054,11179,"Sep 30, 2017",False,17/18,,loan transfer
17,504855,16282,3054,"Jul 1, 2017",False,17/18,,
18,504855,14466,16282,"Jul 1, 2015",False,15/16,,?
0,246963,349,1031,"Jul 6, 2022",False,22/23,€1.00m,€2.00m
1,246963,1123,349,"Jan 6, 2021",False,20/21,€150k,?
2,246963,991,1123,"Jan 5, 2021",False,20/21,€150k,End of loan
3,246963,1123,991,"Jul 24, 2020",False,20/21,€150k,loan transfer
4,246963,991,1123,"May 31, 2020",False,19/20,€150k,End of loan
5,246963,1123,991,"Jan 8, 2020",False,19/20,€150k,loan transfer
6,246963,1194,1123,"Jan 7, 2020",False,19/20,€150k,End of loan
7,246963,1123,1194,"Jul 1, 2019",False,19/20,€150k,loan transfer
8,246963,3054,1123,"May 31, 2018",False,17/18,€150k,End of loan
9,246963,1123,3054,"Jul 11, 2017",False,17/18,€100k,loan transfer
10,246963,1194,1123,"May 31, 2017",False,16/17,€100k,End of loan
11,246963,1123,1194,"Jan 31, 2017",False,16/17,€100k,loan transfer
12,246963,33614,1123,"Jul 1, 2016",False,16/17,€100k,
13,246963,2999,33614,"May 16, 2016",False,15/16,€100k,End of loan
14,246963,33614,2999,"Jul 13, 2015",False,15/16,,loan transfer
15,246963,1252,33614,"Feb 4, 2015",False,14/15,,End of loan
16,246963,33614,1252,"Nov 27, 2014",False,14/15,,loan transfer
17,246963,988,33614,"Oct 23, 2014",False,14/15,,End of loan
18,246963,33614,988,"Aug 4, 2014",False,14/15,,loan transfer
19,246963,6898,33614,"Jul 1, 2013",False,13/14,,
0,403151,1237,631,"Aug 5, 2023",False,23/24,€22.00m,€28.70m
1,403151,39336,1237,"Jul 1, 2020",False,20/21,,
2,403151,1088,39336,"May 31, 2020",False,19/20,,End of loan
3,403151,39336,1088,"Jul 24, 2019",False,19/20,,loan transfer
4,403151,3455,39336,"Jan 4, 2019",False,18/19,,End of loan
5,403151,39336,3455,"Jul 1, 2018",False,18/19,,loan transfer
6,403151,9606,39336,"Jul 1, 2016",False,16/17,,
7,403151,25264,9606,"Jul 1, 2013",False,13/14,,?
8,403151,50048,25264,"Jul 1, 2010",False,10/11,,free transfer
0,73564,289,1237,"Jul 1, 2018",False,18/19,€750k,free transfer
1,73564,164,289,"Jul 26, 2017",False,17/18,€1.00m,€560k
2,73564,641,164,"Jan 1, 2015",False,14/15,€1.00m,€1.13m
3,73564,164,641,"Dec 31, 2014",False,14/15,€1.00m,End of loan
