,id,from,to,date,upcoming,season,marketValue,fee
1,631099,11669,16022,"Sep 1, 2023",False,23/24,€150k,loan transfer
2,631099,37535,11669,"Aug 31, 2023",False,23/24,€150k,End of loan
3,631099,11669,37535,"Jan 27, 2023",False,22/23,€150k,loan transfer
4,631099,16075,11669,"Jul 1, 2019",False,19/20,,
5,631099,21349,16075,"Jul 1, 2018",False,18/19,,free transfer
0,311044,2687,367,"Jul 17, 2023",False,23/24,€3.50m,free transfer
1,311044,866,2687,"Jan 28, 2019",False,18/19,€1.25m,free transfer
2,311044,17020,866,"Jan 1, 2014",False,13/14,,
3,311044,515,17020,"Aug 1, 2012",False,12/13,,
4,311044,28396,515,"Jan 1, 2012",False,11/12,,
0,520947,1214,2687,"Jun 30, 2024",True,23/24,€1.20m,End of loan
1,520947,2687,1214,"Jul 7, 2023",False,23/24,€1.20m,loan transfer
2,520947,1214,2687,"Jul 8, 2021",False,21/22,€5.00m,€2.10m
3,520947,20055,1214,"Jul 1, 2017",False,17/18,,
0,197135,681,2687,"Jul 11, 2022",False,22/23,€4.00m,free transfer
1,197135,1244,681,"Jun 30, 2018",False,17/18,€4.00m,End of loan
2,197135,681,1244,"Jul 4, 2017",False,17/18,€1.50m,loan transfer
3,197135,9899,681,"Jul 1, 2014",False,14/15,€200k,
4,197135,9900,9899,"Jul 1, 2011",False,11/12,,
0,254037,13702,2687,"Jul 1, 2019",False,19/20,€700k,free transfer
1,254037,4542,13702,"Jul 21, 2018",False,18/19,€600k,€70k
2,254037,142,4542,"Jul 9, 2017",False,17/18,€400k,?
3,254037,2865,142,"Jul 6, 2015",False,15/16,,free transfer
4,254037,40422,2865,"Jul 1, 2012",False,12/13,,
0,784719,2687,1465,"Aug 7, 2023",False,23/24,€300k,?
1,784719,13222,2687,"Dec 31, 2022",False,22/23,€300k,End of loan
2,784719,2687,13222,"Aug 4, 2022",False,22/23,€300k,loan transfer
3,784719,11669,2687,"Jul 1, 2022",False,22/23,€300k,
4,784719,11615,11669,"Jul 1, 2021",False,21/22,€150k,free transfer
5,784719,8494,11615,"Aug 31, 2020",False,20/21,,free transfer
6,784719,64955,8494,"Jan 1, 2019",False,18/19,,?
7,784719,67942,64955,"Jul 1, 2018",False,18/19,,?
0,971775,16075,11669,"Jul 1, 2022",False,22/23,,
1,971775,64536,16075,"Jul 1, 2020",False,20/21,,
0,495621,418,1108,"Jul 25, 2023",False,23/24,€5.00m,€4.00m
1,495621,1108,418,"Jun 30, 2023",False,22/23,€2.50m,End of loan
2,495621,418,1108,"Jan 12, 2023",False,22/23,€3.50m,loan transfer
3,495621,2687,418,"Jan 11, 2023",False,22/23,€3.50m,End of loan
4,495621,418,2687,"Aug 18, 2022",False,22/23,€5.00m,loan transfer
5,495621,6767,418,"Jul 1, 2022",False,22/23,€5.00m,
6,495621,28870,6767,"Jul 1, 2019",False,19/20,,
7,495621,39822,28870,"Jul 1, 2017",False,17/18,,
8,495621,13711,39822,"Jul 1, 2016",False,16/17,,
0,454238,7077,2687,"Jun 30, 2024",True,23/24,€1.00m,End of loan
1,454238,2687,7077,"Aug 23, 2023",False,23/24,€1.50m,loan transfer
2,454238,142,2687,"Jun 30, 2023",False,22/23,€1.50m,End of loan
3,454238,2687,142,"Jan 1, 2023",False,22/23,€3.00m,loan transfer
4,454238,11470,2687,"Jul 1, 2021",False,21/22,€1.50m,€2.00m
5,454238,24423,11470,"Jul 1, 2017",False,17/18,,
0,225462,3368,2687,"Aug 16, 2016",False,16/17,€500k,free transfer
1,225462,1247,3368,"Jan 17, 2015",False,14/15,€600k,free transfer
2,225462,515,1247,"Feb 12, 2014",False,13/14,€600k,
3,225462,142,515,"Feb 6, 2014",False,13/14,€600k,
4,225462,8384,142,"Aug 16, 2012",False,12/13,,
5,225462,666,8384,"Jul 4, 2012",False,12/13,,free transfer
6,225462,11646,666,"Jul 1, 2010",False,10/11,,?
7,225462,21322,11646,"Jul 1, 2009",False,09/10,,?
8,225462,25621,21322,"Jul 1, 2007",False,07/08,,?
9,225462,12604,25621,"Jul 1, 2005",False,05/06,,
0,158704,2687,123,"Jul 1, 2023",False,23/24,€300k,
1,158704,13222,2687,"Jun 30, 2022",False,21/22,€400k,End of loan
2,158704,2687,13222,"Jan 27, 2022",False,21/22,€400k,loan transfer
3,158704,1176,2687,"Jun 30, 2016",False,15/16,,End of loan
4,158704,2687,1176,"Jan 22, 2016",False,15/16,,loan transfer
5,158704,16795,2687,"Jul 21, 2014",False,14/15,€200k,free transfer
6,158704,2687,16795,"Jun 30, 2014",False,13/14,,End of loan
7,158704,16795,2687,"Jan 23, 2014",False,13/14,,loan transfer
8,158704,3708,16795,"Jan 22, 2014",False,13/14,,?
9,158704,29739,3708,"Jul 1, 2010",False,10/11,,?
10,158704,70390,29739,"Jul 1, 2008",False,08/09,,
0,247250,366,2687,"Jul 1, 2022",False,22/23,€2.50m,€1.00m
1,247250,2687,366,"Jun 30, 2022",False,21/22,€2.50m,End of loan
2,247250,366,2687,"Jan 20, 2022",False,21/22,€3.00m,loan transfer
3,247250,12321,366,"Aug 3, 2018",False,18/19,€800k,€1.00m
4,247250,3302,12321,"Jun 30, 2018",False,17/18,€800k,End of loan
5,247250,12321,3302,"Jul 11, 2017",False,17/18,€500k,loan transfer
6,247250,9477,12321,"Jul 1, 2015",False,15/16,€400k,free transfer
7,247250,34549,9477,"Jul 11, 2014",False,14/15,,free transfer
8,247250,8678,34549,"Jul 1, 2012",False,12/13,,?
9,247250,17266,8678,"Jan 1, 2012",False,11/12,,
10,247250,60398,17266,"Jan 1, 2010",False,09/10,,?
11,247250,34466,60398,"Jul 1, 2009",False,09/10,,?
12,247250,14737,34466,"Jul 1, 2008",False,08/09,,?
13,247250,70295,14737,"Jul 1, 2004",False,04/05,,?
0,266795,398,2687,"Jul 1, 2023",False,23/24,€2.00m,€2.50m
1,266795,2687,398,"Jun 30, 2023",False,22/23,€2.00m,End of loan
2,266795,398,2687,"Jan 25, 2023",False,22/23,€2.00m,loan transfer
3,266795,2239,398,"Jan 24, 2023",False,22/23,€2.00m,End of loan
4,266795,398,2239,"Aug 9, 2022",False,22/23,€2.50m,loan transfer
5,266795,1108,398,"Jun 30, 2022",False,21/22,€2.50m,End of loan
6,266795,398,1108,"Jan 4, 2022",False,21/22,€2.00m,loan transfer
7,266795,1533,398,"Sep 1, 2020",False,20/21,€3.20m,free transfer
8,266795,1627,1533,"Jan 11, 2016",False,15/16,€500k,€1.00m
9,266795,1533,1627,"Jan 10, 2016",False,15/16,€500k,End of loan
10,266795,1627,1533,"Jul 17, 2015",False,15/16,€250k,loan transfer
11,266795,189,1627,"Jan 29, 2015",False,14/15,€400k,€500k
12,266795,1627,189,"Jan 28, 2015",False,14/15,€400k,End of loan
13,266795,189,1627,"Aug 27, 2014",False,14/15,€300k,loan transfer
14,266795,15098,189,"Apr 1, 2013",False,12/13,,
0,307519,366,2687,"Aug 7, 2022",False,22/23,€1.50m,free transfer
1,307519,2687,366,"Jun 30, 2022",False,21/22,€1.50m,End of loan
2,307519,366,2687,"Jan 6, 2022",False,21/22,€2.00m,loan transfer
3,307519,16795,366,"Jun 30, 2019",False,18/19,€5.00m,End of loan
4,307519,366,16795,"Aug 16, 2018",False,18/19,€1.00m,loan transfer
5,307519,8519,366,"Aug 15, 2018",False,18/19,€1.00m,€500k
6,307519,630,8519,"Aug 16, 2016",False,16/17,€300k,€400k
7,307519,28869,630,"Jul 1, 2014",False,14/15,,
0,564451,2687,11669,"Jan 22, 2024",False,23/24,€800k,
1,564451,6676,2687,"Jan 18, 2024",False,23/24,€800k,End of loan
2,564451,2687,6676,"Aug 31, 2023",False,23/24,€900k,loan transfer
3,564451,409,2687,"Jan 1, 2023",False,22/23,€1.00m,€1.10m
4,564451,4467,409,"Jun 30, 2022",False,21/22,€700k,End of loan
5,564451,409,4467,"Jan 8, 2022",False,21/22,€500k,loan transfer
6,564451,623,409,"Dec 31, 2021",False,21/22,€500k,End of loan
7,564451,409,623,"Mar 1, 2021",False,20/21,€500k,loan transfer
8,564451,35,409,"Jan 29, 2020",False,19/20,€750k,End of loan
9,564451,409,35,"Aug 29, 2019",False,19/20,€1.00m,loan transfer
10,564451,4467,409,"Jan 8, 2019",False,18/19,€1.00m,End of loan
11,564451,409,4467,"Jul 3, 2018",False,18/19,€300k,loan transfer
12,564451,17444,409,"Jun 30, 2018",False,17/18,€300k,End of loan
13,564451,409,17444,"Jan 31, 2018",False,17/18,,loan transfer
14,564451,60309,409,"Jan 30, 2018",False,17/18,,?
0,882772,21322,11669,"Jun 30, 2024",True,23/24,€300k,End of loan
1,882772,11669,21322,"Aug 29, 2023",False,23/24,€600k,loan transfer
2,882772,16075,11669,"Jul 1, 2021",False,21/22,,
3,882772,64536,16075,"Jul 1, 2020",False,20/21,,
0,961954,33303,11669,"Jun 30, 2024",True,23/24,€50k,End of loan
1,961954,11669,33303,"Feb 1, 2024",False,23/24,€50k,loan transfer
2,961954,16075,11669,"Nov 26, 2021",False,21/22,,
3,961954,64536,16075,"Jul 1, 2020",False,20/21,,
4,961954,14685,64536,"Jul 1, 2019",False,19/20,,?
0,979235,16075,11669,"Jul 1, 2022",False,22/23,,
1,979235,72311,16075,"Jan 1, 2022",False,21/22,,free transfer
0,89733,1531,2687,"Aug 7, 2017",False,17/18,€500k,free transfer
1,89733,714,1531,"Aug 31, 2016",False,16/17,€400k,free transfer
2,89733,1032,714,"Jun 30, 2016",False,15/16,€750k,End of loan
3,89733,714,1032,"Aug 18, 2015",False,15/16,€800k,loan transfer
4,89733,144,714,"Jun 30, 2015",False,14/15,€1.00m,End of loan
5,89733,714,144,"Jan 28, 2015",False,14/15,€1.00m,loan transfer
6,89733,6767,714,"Aug 29, 2013",False,13/14,€2.50m,€500k
7,89733,28870,6767,"Jul 1, 2010",False,10/11,,
8,89733,39822,28870,"Jul 1, 2009",False,09/10,,
9,89733,70321,39822,"Jul 1, 2008",False,08/09,,
0,598765,866,2687,"Aug 28, 2022",False,22/23,€2.00m,€1.90m
1,598765,16560,866,"Jul 1, 2018",False,18/19,,
0,255729,2687,504,"Aug 21, 2023",False,23/24,€1.20m,free transfer
1,255729,197,2687,"Jun 30, 2023",False,22/23,€1.20m,End of loan
2,255729,2687,197,"Jan 4, 2023",False,22/23,€1.50m,loan transfer
3,255729,865,2687,"Jul 1, 2022",False,22/23,€1.80m,free transfer
4,255729,10484,865,"Jun 30, 2022",False,21/22,€1.80m,End of loan
5,255729,865,10484,"Feb 8, 2022",False,21/22,€2.00m,loan transfer
6,255729,2995,865,"Jun 30, 2018",False,17/18,€550k,End of loan
7,255729,865,2995,"Jul 7, 2017",False,17/18,€450k,loan transfer
8,255729,3426,865,"Jun 30, 2017",False,16/17,€450k,End of loan
9,255729,865,3426,"Aug 3, 2016",False,16/17,€400k,loan transfer
10,255729,875,865,"Jul 23, 2015",False,15/16,€450k,€870k
11,255729,27119,875,"Jul 1, 2013",False,13/14,€50k,
12,255729,11468,27119,"Jul 30, 2012",False,12/13,,End of loan
13,255729,27119,11468,"Apr 1, 2012",False,11/12,,loan transfer
14,255729,32821,27119,"Jan 1, 2012",False,11/12,,?
0,99559,16795,3899,"Jan 10, 2024",False,23/24,€800k,free transfer
1,99559,2687,16795,"Sep 1, 2022",False,22/23,€1.00m,free transfer
2,99559,29095,2687,"Jun 30, 2019",False,18/19,€400k,End of loan
3,99559,2687,29095,"Jan 31, 2019",False,18/19,€400k,loan transfer
4,99559,2464,2687,"Jul 17, 2017",False,17/18,€400k,free transfer
5,99559,38456,2464,"Jan 14, 2016",False,15/16,,?
6,99559,26132,38456,"Sep 1, 2015",False,15/16,€200k,free transfer
7,99559,367,26132,"Aug 6, 2014",False,14/15,€300k,free transfer
8,99559,15080,367,"Jul 1, 2013",False,13/14,€200k,
9,99559,3679,15080,"Aug 1, 2011",False,11/12,€100k,free transfer
10,99559,8506,3679,"Jul 1, 2010",False,10/11,€100k,?
11,99559,11655,8506,"Jul 1, 2008",False,08/09,,
0,1027993,2867,11669,"Jun 30, 2024",True,23/24,€300k,End of loan
1,1027993,11669,2867,"Sep 1, 2023",False,23/24,€300k,loan transfer
2,1027993,16075,11669,"Jul 1, 2022",False,22/23,,
0,280701,2687,232,"Jul 12, 2023",False,23/24,€4.00m,€7.00m
1,280701,1184,2687,"Aug 26, 2022",False,22/23,€7.00m,€3.00m
2,280701,3508,1184,"Jul 1, 2019",False,19/20,€6.00m,€7.00m
3,280701,940,3508,"Jul 4, 2018",False,18/19,€2.80m,€1.60m
4,280701,3508,940,"Jun 30, 2018",False,17/18,€2.80m,End of loan
5,280701,940,3508,"Jan 26, 2018",False,17/18,€3.00m,loan transfer
6,280701,449,940,"Jan 24, 2018",False,17/18,€3.00m,End of loan
7,280701,940,449,"Jul 1, 2017",False,17/18,€3.00m,"Loan fee:<br /><i class=""normaler-text"">€200k</i>"
8,280701,3508,940,"Jan 9, 2015",False,14/15,€1.50m,€1.30m
9,280701,8434,3508,"Jul 1, 2013",False,13/14,,
10,280701,43283,8434,"Jan 1, 2013",False,12/13,,€40k
0,281755,3709,2687,"Aug 4, 2020",False,20/21,€950k,€2.00m
1,281755,2687,3709,"Jul 21, 2020",False,19/20,€950k,End of loan
2,281755,3709,2687,"Aug 30, 2019",False,19/20,€1.20m,loan transfer
3,281755,1084,3709,"Jun 30, 2019",False,18/19,€1.20m,End of loan
4,281755,3709,1084,"Jan 31, 2019",False,18/19,€2.00m,loan transfer
5,281755,1533,3709,"Jul 26, 2018",False,18/19,€4.00m,€4.00m
6,281755,11596,1533,"Jul 1, 2017",False,17/18,€300k,€300k
7,281755,11972,11596,"Jul 19, 2016",False,16/17,€300k,free transfer
8,281755,3679,11972,"Jul 1, 2015",False,15/16,,free transfer
9,281755,12666,3679,"Jul 1, 2014",False,14/15,€200k,
10,281755,31506,12666,"Jul 1, 2013",False,13/14,,
0,121483,294,13,"Jul 16, 2014",False,14/15,€4.00m,€16.00m
1,121483,2425,294,"Jun 30, 2013",False,12/13,€2.40m,End of loan
2,121483,294,2425,"Sep 9, 2012",False,12/13,€1.10m,loan transfer
3,121483,2639,294,"Jun 30, 2012",False,11/12,€1.10m,End of loan
4,121483,294,2639,"Sep 9, 2011",False,11/12,€700k,loan transfer
5,121483,4750,294,"Jun 30, 2011",False,10/11,€750k,End of loan
6,121483,294,4750,"Jan 4, 2011",False,10/11,€750k,loan transfer
7,121483,1436,294,"Jun 30, 2010",False,09/10,€750k,End of loan
8,121483,294,1436,"Jan 5, 2010",False,09/10,€750k,loan transfer
9,121483,4772,294,"Jan 4, 2010",False,09/10,€750k,€4.00m
10,121483,24864,4772,"Jan 1, 2009",False,08/09,,
0,226073,13,350,"Jan 26, 2024",False,23/24,€3.50m,€2.50m
1,226073,1082,13,"Jun 30, 2022",False,21/22,€3.50m,End of loan
2,226073,13,1082,"Aug 19, 2021",False,21/22,€3.50m,loan transfer
3,226073,11194,13,"Aug 20, 2020",False,20/21,€2.00m,€3.50m
4,226073,447,11194,"Jul 13, 2018",False,18/19,€150k,free transfer
5,226073,18894,447,"Dec 1, 2014",False,14/15,,
6,226073,11032,18894,"Jul 14, 2014",False,14/15,,
7,226073,36344,11032,"Jul 1, 2013",False,13/14,,
8,226073,36360,36344,"Jul 1, 2011",False,11/12,,
0,618801,31506,3679,"Jul 18, 2022",False,22/23,,
1,618801,21609,31506,"Jul 1, 2020",False,20/21,,
2,618801,70320,21609,"Jul 1, 2019",False,19/20,,
0,930415,14734,3679,"Jul 1, 2021",False,21/22,,
1,930415,14734,21609,"Jul 1, 2020",False,20/21,,
2,930415,21564,14734,"Jul 1, 2019",False,19/20,,?
0,973314,31506,3679,"Jul 1, 2023",False,23/24,,
1,973314,21609,31506,"Jul 1, 2022",False,22/23,,
2,973314,14734,21609,"Jul 1, 2021",False,21/22,,
3,973314,70320,14734,"Jul 1, 2020",False,20/21,,
0,250845,1306,13,"Apr 25, 2013",False,13/14,€100k,€995k
1,250845,20352,1306,"Nov 1, 2012",False,12/13,,
0,281769,714,13,"Jul 18, 2019",False,19/20,€25.00m,€25.00m
1,281769,6767,714,"Jul 12, 2017",False,17/18,€400k,€12.50m
2,281769,366,6767,"Jun 30, 2016",False,15/16,€500k,End of loan
3,281769,6767,366,"Jul 16, 2015",False,15/16,€200k,loan transfer
4,281769,2868,6767,"Jul 1, 2015",False,15/16,€200k,
5,281769,28870,2868,"Jul 1, 2014",False,14/15,€200k,
6,281769,39822,28870,"Jul 1, 2013",False,13/14,,
7,281769,13711,39822,"Jul 1, 2012",False,12/13,,
0,107010,430,13,"Jul 20, 2015",False,15/16,€15.00m,€12.00m
1,107010,281,430,"Aug 31, 2012",False,12/13,€8.00m,free transfer
2,107010,669,281,"Jul 6, 2011",False,11/12,€6.00m,€12.00m
3,107010,9060,669,"Aug 30, 2010",False,10/11,€450k,€300k
4,107010,27938,9060,"Jul 1, 2009",False,09/10,,
0,35047,16,13,"Jul 6, 2022",False,22/23,€4.00m,free transfer
1,35047,33714,16,"Aug 6, 2018",False,18/19,€20.00m,€20.00m
2,35047,964,33714,"Jan 3, 2017",False,16/17,€20.00m,€20.00m
3,35047,294,964,"Sep 3, 2012",False,12/13,€20.00m,€40.00m
4,35047,3057,294,"Jul 13, 2011",False,11/12,€10.00m,€9.00m
5,35047,8164,3057,"Jul 1, 2006",False,06/07,,
6,35047,49392,8164,"Jul 1, 2005",False,05/06,,
7,35047,10459,49392,"Jul 1, 2004",False,04/05,,
0,156501,703,123,"Jul 1, 2024",True,24/25,€1.50m,
1,156501,13,703,"Jan 31, 2023",False,22/23,€3.00m,€2.30m
2,156501,720,13,"Jul 1, 2019",False,19/20,€20.00m,€20.00m
3,156501,199,720,"Jul 1, 2016",False,16/17,€6.00m,€8.20m
4,156501,27323,199,"Jan 15, 2016",False,15/16,€5.00m,€3.25m
5,156501,199,27323,"Jan 14, 2016",False,15/16,€5.00m,End of loan
6,156501,27323,199,"Jan 1, 2012",False,11/12,,loan transfer
7,156501,8793,27323,"Dec 31, 2011",False,11/12,,End of loan
8,156501,27323,8793,"Aug 9, 2011",False,11/12,,loan transfer
9,156501,8793,27323,"Aug 8, 2011",False,11/12,,?
10,156501,21468,8793,"Jan 1, 2011",False,10/11,,free transfer
0,534376,31506,3679,"Jul 1, 2020",False,20/21,,
1,534376,14734,31506,"Jul 1, 2018",False,18/19,,
2,534376,70320,14734,"Jul 1, 2017",False,17/18,,
3,534376,40494,70320,"Jul 1, 2016",False,16/17,,?
0,614988,31506,3679,"Jul 1, 2022",False,22/23,,
1,614988,70320,31506,"Jul 1, 2020",False,20/21,,
2,614988,45556,70320,"Jul 1, 2019",False,19/20,,€100k
3,614988,75,45556,"Aug 24, 2016",False,16/17,,?
4,614988,42232,75,"Oct 20, 2015",False,15/16,,free transfer
0,240692,1082,13,"Jan 31, 2022",False,21/22,€10.00m,€3.00m
1,240692,2457,1082,"Jul 1, 2019",False,19/20,€600k,€3.00m
2,240692,1082,2457,"Jun 30, 2019",False,18/19,€600k,End of loan
3,240692,2457,1082,"Jan 31, 2019",False,18/19,€600k,loan transfer
4,240692,10330,2457,"Jul 8, 2018",False,18/19,€425k,?
5,240692,10140,10330,"Jun 30, 2018",False,17/18,€425k,End of loan
6,240692,10330,10140,"Jul 1, 2017",False,17/18,€200k,loan transfer
7,240692,3326,10330,"Jun 30, 2017",False,16/17,€200k,End of loan
8,240692,10330,3326,"Jan 5, 2017",False,16/17,€150k,loan transfer
9,240692,24645,10330,"Jan 1, 2016",False,15/16,,?
10,240692,34490,24645,"Jul 1, 2014",False,14/15,,?
0,476352,244,1114,"Jan 17, 2024",False,23/24,€20.00m,€23.00m
1,476352,13,244,"Jul 14, 2023",False,23/24,€20.00m,€20.60m
2,476352,703,13,"Jun 30, 2023",False,22/23,€20.00m,End of loan
3,476352,13,703,"Aug 29, 2022",False,22/23,€30.00m,"Loan fee:<br /><i class=""normaler-text"">€5.00m</i>"
4,476352,679,13,"Jul 7, 2019",False,19/20,€4.00m,€21.75m
5,476352,15038,679,"Sep 12, 2016",False,16/17,,
0,282429,1148,148,"May 31, 2024",True,23/24,€10.00m,End of loan
1,282429,148,1148,"Jan 17, 2024",False,23/24,€10.00m,loan transfer
2,282429,985,148,"Jan 4, 2024",False,23/24,€10.00m,End of loan
3,282429,148,985,"Sep 1, 2023",False,23/24,€10.00m,loan transfer
4,282429,13,148,"Jun 30, 2023",False,22/23,€10.00m,End of loan
5,282429,148,13,"Aug 30, 2022",False,22/23,€25.00m,loan transfer
6,282429,418,148,"Sep 19, 2020",False,20/21,€25.00m,€30.00m
7,282429,368,418,"Aug 22, 2020",False,20/21,€25.00m,End of loan
8,282429,418,368,"Jul 5, 2019",False,19/20,€15.00m,loan transfer
9,282429,6767,418,"Jul 1, 2018",False,18/19,€300k,
10,282429,24420,6767,"Jun 30, 2017",False,16/17,€300k,End of loan
11,282429,6767,24420,"Aug 23, 2016",False,16/17,€200k,loan transfer
12,282429,24420,6767,"Feb 1, 2016",False,15/16,,End of loan
13,282429,6767,24420,"Aug 5, 2015",False,15/16,,loan transfer
14,282429,28870,6767,"Jul 1, 2015",False,15/16,,
15,282429,39822,28870,"Jul 1, 2014",False,14/15,,
16,282429,13711,39822,"Jul 1, 2013",False,13/14,,
0,708388,10980,3679,"Jun 30, 2024",True,23/24,€100k,End of loan
1,708388,3679,10980,"Sep 1, 2023",False,23/24,€50k,loan transfer
2,708388,31506,3679,"Sep 1, 2020",False,20/21,,
3,708388,21609,31506,"Aug 1, 2020",False,20/21,,
4,708388,63969,21609,"Jul 1, 2019",False,19/20,,?
0,424042,410,13,"Jul 28, 2022",False,22/23,€20.00m,€20.00m
1,424042,14831,410,"Sep 15, 2020",False,20/21,€2.00m,free transfer
2,424042,1418,14831,"Dec 31, 2019",False,19/20,€2.50m,End of loan
3,424042,14831,1418,"Jan 25, 2019",False,18/19,€750k,loan transfer
4,424042,2402,14831,"Dec 31, 2018",False,18/19,€750k,End of loan
5,424042,14831,2402,"Jan 10, 2018",False,17/18,€300k,loan transfer
6,424042,15098,14831,"Jul 1, 2015",False,15/16,,
0,171679,13,543,"Jul 20, 2023",False,23/24,€5.00m,free transfer
1,171679,148,13,"Jan 31, 2023",False,22/23,€12.00m,free transfer
2,171679,543,148,"Aug 30, 2020",False,20/21,€16.00m,€16.80m
3,171679,2413,543,"Jan 4, 2013",False,12/13,€150k,End of loan
4,171679,543,2413,"Oct 4, 2012",False,12/13,€150k,loan transfer
5,171679,903,543,"May 20, 2012",False,11/12,€50k,End of loan
6,171679,543,903,"Jan 31, 2012",False,11/12,,loan transfer
7,171679,9211,543,"Aug 22, 2010",False,10/11,,€90k
8,171679,6064,9211,"Jul 1, 2009",False,09/10,,?
0,935456,2867,3679,"Jun 30, 2024",True,23/24,€200k,End of loan
1,935456,3679,2867,"Aug 13, 2023",False,23/24,€200k,loan transfer
2,935456,31506,3679,"Jul 1, 2022",False,22/23,,
3,935456,21609,31506,"Jul 1, 2021",False,21/22,,
4,935456,14734,21609,"Jul 1, 2020",False,20/21,,
0,127189,13,244,"Jul 1, 2023",False,23/24,€14.00m,€8.00m
1,127189,1049,13,"Nov 3, 2020",False,20/21,€17.50m,€16.00m
2,127189,46,1049,"Jul 1, 2018",False,18/19,€30.00m,€22.00m
3,127189,1049,46,"Jun 30, 2018",False,17/18,€30.00m,End of loan
4,127189,46,1049,"Aug 21, 2017",False,17/18,€18.00m,loan transfer
5,127189,162,46,"Jul 1, 2015",False,15/16,€16.00m,€36.00m
6,127189,368,162,"Aug 30, 2013",False,13/14,€15.00m,€20.00m
7,127189,826,368,"Jul 24, 2012",False,12/13,€3.00m,€4.00m
8,127189,8152,826,"Jul 1, 2011",False,11/12,,
9,127189,10824,8152,"Jul 1, 2010",False,10/11,,
0,255901,410,13,"Jul 12, 2021",False,21/22,€38.00m,€35.00m
1,255901,1049,410,"Jul 20, 2016",False,16/17,€2.50m,€10.00m
2,255901,1444,1049,"Jun 30, 2016",False,15/16,€4.50m,End of loan
3,255901,1049,1444,"Feb 4, 2016",False,15/16,€5.00m,loan transfer
4,255901,1444,1049,"Jul 1, 2014",False,14/15,€3.50m,€6.55m
5,255901,15119,1444,"Jul 1, 2012",False,12/13,,
0,282411,418,13,"Jul 1, 2019",False,19/20,€20.00m,€30.00m
1,282411,1108,418,"Jun 30, 2017",False,16/17,€15.00m,End of loan
2,282411,418,1108,"Aug 10, 2016",False,16/17,€800k,loan transfer
3,282411,6767,418,"Jul 1, 2016",False,16/17,,
4,282411,28870,6767,"Jul 1, 2014",False,14/15,€200k,
5,282411,39822,28870,"Jul 1, 2013",False,13/14,,
6,282411,13711,39822,"Jul 1, 2012",False,12/13,,
7,282411,70321,13711,"Jul 1, 2011",False,11/12,,
8,282411,62871,70321,"Jul 1, 2008",False,08/09,,free transfer
0,74229,3679,13,"Jan 1, 2011",False,10/11,,
1,74229,31506,3679,"Jul 1, 2008",False,08/09,,
0,148928,631,13,"Jun 30, 2022",False,21/22,€25.00m,End of loan
1,148928,13,631,"Aug 31, 2021",False,21/22,€40.00m,"Loan fee:<br /><i class=""normaler-text"">€5.00m</i>"
2,148928,367,13,"Jun 30, 2014",False,13/14,€7.50m,End of loan
3,148928,13,367,"Jul 23, 2013",False,13/14,€2.00m,loan transfer
4,148928,3679,13,"Jul 1, 2013",False,13/14,€2.00m,
5,148928,31506,3679,"Jul 1, 2010",False,10/11,,
6,148928,14734,31506,"Jul 1, 2009",False,09/10,,
7,148928,13711,14734,"Jul 1, 2008",False,08/09,,free transfer
0,775605,3679,13,"Jan 23, 2023",False,22/23,€500k,
1,775605,31506,3679,"Jul 1, 2022",False,22/23,,
2,775605,21609,31506,"Jul 1, 2021",False,21/22,,
3,775605,14734,21609,"Jul 1, 2020",False,20/21,,
4,775605,70321,70320,"Jul 1, 2017",False,17/18,,?
0,568149,12351,3679,"Jun 30, 2024",True,23/24,€150k,End of loan
1,568149,3679,12351,"Sep 1, 2023",False,23/24,€150k,loan transfer
2,568149,31506,3679,"Jul 1, 2021",False,21/22,,
3,568149,21609,31506,"Jul 1, 2020",False,20/21,,
4,568149,14734,21609,"Jul 1, 2019",False,19/20,,
0,646735,31506,3679,"Jul 1, 2022",False,22/23,,
1,646735,21609,31506,"Jul 1, 2021",False,21/22,,
2,646735,70320,21609,"Jul 1, 2020",False,20/21,,
0,226012,368,3709,"Jul 13, 2018",False,18/19,€4.00m,€3.00m
1,226012,8519,368,"Jan 1, 2016",False,15/16,€200k,
2,226012,12319,8519,"Jul 16, 2013",False,13/14,,
3,226012,39341,12319,"Jan 1, 2013",False,12/13,,?
4,226012,28870,39341,"Jul 1, 2012",False,12/13,,free transfer
5,226012,39822,28870,"Jul 1, 2011",False,11/12,,
6,226012,13711,39822,"Jul 1, 2010",False,10/11,,
7,226012,70320,13711,"Jul 1, 2009",False,09/10,,?
8,226012,70321,70320,"Jul 1, 2008",False,08/09,,?
0,341713,3709,1244,"Jul 1, 2023",False,23/24,€300k,free transfer
1,341713,3679,3709,"Jul 28, 2021",False,21/22,€300k,free transfer
2,341713,1244,3679,"Jun 30, 2021",False,20/21,€300k,End of loan
3,341713,3679,1244,"Aug 28, 2020",False,20/21,€200k,loan transfer
4,341713,20921,3679,"Jun 30, 2019",False,18/19,€150k,End of loan
5,341713,3679,20921,"Jul 16, 2018",False,18/19,€50k,loan transfer
6,341713,31506,3679,"Jul 1, 2017",False,17/18,,
0,27486,3709,515,"Jul 1, 2023",False,23/24,€300k,
1,27486,399,3709,"Aug 10, 2022",False,22/23,€700k,free transfer
2,27486,1531,399,"Jun 30, 2022",False,21/22,€700k,End of loan
3,27486,399,1531,"Jul 12, 2021",False,21/22,€800k,loan transfer
